Player_Id,Team_Id,Name,Year,Position,Games_Played,passing yards,passing touchdowns,passing interceptions,rushing yards,rushing touchdowns,fumbles,receiving yards,receiving touchdowns,receptions,kick returns,punt returns
ecba2466-8cef-4fb0-a151-94023afd5275,97354895-8c77-4fd4-a860-32e62ea7382a,Fred Taylor,2009,RB,6,0.0,0,0,26.900000000000002,24,-2,1.7000000000000002,0,2,0,0
edb2ae3f-7d15-433b-b968-7aa0ecb138fa,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Matthews,2009,TE,4,0.0,0,0,0.0,0,0,0.0,0,0,0,0
f35debf3-cca8-4e98-8f15-5f381b360885,97354895-8c77-4fd4-a860-32e62ea7382a,Sammy Morris,2009,RB,12,0.0,0,0,31.900000000000002,12,-4,18.0,0,19,0,0
f8fe371e-bf70-49b7-8aff-fc89f858465d,97354895-8c77-4fd4-a860-32e62ea7382a,Sam Aiken,2009,WR,14,0.0,0,0,0.0,0,0,32.6,12,20,0,0
0268a19e-6227-4fba-83fd-6aa52176dc3a,97354895-8c77-4fd4-a860-32e62ea7382a,Steven Maneri,2010,TE,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
106092fd-3c72-4e4b-9838-74e1c40d75fe,97354895-8c77-4fd4-a860-32e62ea7382a,Kevin Faulk,2010,RB,2,0.0,0,0,4.5,0,0,6.2,0,6,0,0
1a47e408-75ee-4333-b2ef-d44dd1a7459c,97354895-8c77-4fd4-a860-32e62ea7382a,Taylor Price,2010,WR,1,0.0,0,0,0.0,0,0,4.1000000000000005,0,3,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2010,TE,16,0.0,0,0,0.0,0,-2,54.6,60,42,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2010,WR,15,0.0,0,0,1.4000000000000001,0,-2,8.6,0,7,0,6
3289f9ce-e1d1-40ed-9d3f-242a1712c586,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon Tate,2010,WR,16,0.0,0,0,6.2,0,-2,43.2,18,24,12,0
333ec527-c93d-4a66-8713-b697488c030b,97354895-8c77-4fd4-a860-32e62ea7382a,Aaron Hernandez,2010,TE,14,0.0,0,0,4.7,0,0,56.300000000000004,36,45,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2010,QB,16,156.0,144,-8,3.0,6,-6,0.0,0,0,0,0
449a0f4d-12b1-4244-bb22-146041ce2b5c,97354895-8c77-4fd4-a860-32e62ea7382a,Laurence Maroney,2010,RB,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
5eabacfc-d1ab-42f3-a46f-df0c4bbc2d53,97354895-8c77-4fd4-a860-32e62ea7382a,Randy Moss,2010,WR,4,0.0,0,0,0.0,0,0,13.9,18,9,0,0
76346643-3fc7-410e-a8f7-ca4c0ae12d83,97354895-8c77-4fd4-a860-32e62ea7382a,Deion Branch,2010,WR,11,0.0,0,0,0.0,0,0,70.60000000000001,30,48,0,0
7f73e63f-6875-4883-9113-baee8fb7bd5c,97354895-8c77-4fd4-a860-32e62ea7382a,BenJarvus Green-Ellis,2010,RB,16,0.0,0,0,100.80000000000001,78,0,8.5,0,12,0,0
9d404288-65c5-414f-8ea5-ceb97eccaea0,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Slater,2010,WR,15,0.0,0,0,0.0,0,0,0.0,0,0,0,0
af4ba620-2f00-4b00-9111-7897f2b1cde8,97354895-8c77-4fd4-a860-32e62ea7382a,Brian Hoyer,2010,QB,5,4.88,4,-2,-0.8,0,0,0.0,0,0,0,0
b66acf1d-a43a-46af-bc51-7595c5add61b,97354895-8c77-4fd4-a860-32e62ea7382a,Danny Woodhead,2010,RB,14,0.0,0,0,54.7,30,-2,37.9,6,34,0,0
de587dab-dcc9-4e33-8ddf-90f581fae2ec,97354895-8c77-4fd4-a860-32e62ea7382a,Wesley Welker,2010,WR,15,0.0,0,0,0.0,0,-2,84.80000000000001,42,86,0,0
df1b25d3-8038-4648-b725-6b68026e09c4,97354895-8c77-4fd4-a860-32e62ea7382a,Alge Crumpler,2010,TE,16,0.0,0,0,0.0,0,0,5.2,12,6,0,0
ecba2466-8cef-4fb0-a151-94023afd5275,97354895-8c77-4fd4-a860-32e62ea7382a,Fred Taylor,2010,RB,7,0.0,0,0,15.5,0,0,0.6000000000000001,0,2,0,0
f35debf3-cca8-4e98-8f15-5f381b360885,97354895-8c77-4fd4-a860-32e62ea7382a,Sammy Morris,2010,RB,16,0.0,0,0,5.6000000000000005,0,-2,7.7,0,7,0,0
fcda8f7e-962e-451b-aa65-ce350c152c5d,97354895-8c77-4fd4-a860-32e62ea7382a,Thomas Clayton,2010,RB,1,0.0,0,0,1.7000000000000002,0,0,0.0,0,0,0,0
106092fd-3c72-4e4b-9838-74e1c40d75fe,97354895-8c77-4fd4-a860-32e62ea7382a,Kevin Faulk,2011,RB,7,0.0,0,0,5.7,0,0,3.4000000000000004,0,7,0,0
170b4c5f-a345-4899-8d81-e8982b0f3d65,97354895-8c77-4fd4-a860-32e62ea7382a,Stevan Ridley,2011,RB,16,0.0,0,0,44.1,6,-2,1.3,0,3,0,0
185ade26-bbb5-4acf-9d7d-6469ac12048a,97354895-8c77-4fd4-a860-32e62ea7382a,Chad Johnson,2011,WR,15,0.0,0,0,0.0,0,0,27.6,6,15,0,0
1a47e408-75ee-4333-b2ef-d44dd1a7459c,97354895-8c77-4fd4-a860-32e62ea7382a,Taylor Price,2011,WR,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2011,TE,16,0.0,0,0,0.2,6,0,132.70000000000002,102,90,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2011,WR,13,0.0,0,0,0.8,0,-6,3.4000000000000004,0,4,0,6
333ec527-c93d-4a66-8713-b697488c030b,97354895-8c77-4fd4-a860-32e62ea7382a,Aaron Hernandez,2011,TE,14,0.0,0,0,4.5,0,-2,91.0,42,79,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2011,QB,16,209.4,156,-24,10.9,18,-12,0.0,0,0,0,0
600ae879-d95a-4ac4-ae4e-72c05a05f1ad,97354895-8c77-4fd4-a860-32e62ea7382a,Shane Vereen,2011,RB,5,0.0,0,0,5.7,6,0,0.0,0,0,0,0
6b767ac5-9310-45d1-9c9a-53cce20b779b,97354895-8c77-4fd4-a860-32e62ea7382a,Lousaka Polite,2011,FB,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
76346643-3fc7-410e-a8f7-ca4c0ae12d83,97354895-8c77-4fd4-a860-32e62ea7382a,Deion Branch,2011,WR,15,0.0,0,0,0.0,0,0,70.2,30,51,0,0
7f73e63f-6875-4883-9113-baee8fb7bd5c,97354895-8c77-4fd4-a860-32e62ea7382a,BenJarvus Green-Ellis,2011,RB,16,0.0,0,0,66.7,66,0,15.9,0,9,0,0
9d404288-65c5-414f-8ea5-ceb97eccaea0,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Slater,2011,WR,16,0.0,0,0,0.0,0,-2,4.6000000000000005,0,1,0,0
af4ba620-2f00-4b00-9111-7897f2b1cde8,97354895-8c77-4fd4-a860-32e62ea7382a,Brian Hoyer,2011,QB,3,0.88,0,0,-0.30000000000000004,0,0,0.0,0,0,0,0
b66acf1d-a43a-46af-bc51-7595c5add61b,97354895-8c77-4fd4-a860-32e62ea7382a,Danny Woodhead,2011,RB,15,0.0,0,0,35.1,6,0,15.700000000000001,0,18,0,0
d07ec0c4-7871-4acf-932c-2d743f1538e8,97354895-8c77-4fd4-a860-32e62ea7382a,Dan Gronkowski,2011,TE,5,0.0,0,0,0.0,0,0,0.0,0,0,0,0
de587dab-dcc9-4e33-8ddf-90f581fae2ec,97354895-8c77-4fd4-a860-32e62ea7382a,Wesley Welker,2011,WR,16,0.0,0,0,3.0,0,-2,156.9,54,122,0,0
e45f585c-c05b-4abc-bd60-90b48558d216,97354895-8c77-4fd4-a860-32e62ea7382a,Tiquan Underwood,2011,WR,6,0.0,0,0,0.0,0,0,3.0,0,3,0,0
f82d4ebb-cda9-4b79-ade0-9ef468d2c101,97354895-8c77-4fd4-a860-32e62ea7382a,Ryan Mallett,2011,QB,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
091fc942-f6a2-4ca7-8f63-696ffc40266e,97354895-8c77-4fd4-a860-32e62ea7382a,Daniel Fells,2012,TE,13,0.0,0,0,0.0,0,0,8.5,0,4,0,0
170b4c5f-a345-4899-8d81-e8982b0f3d65,97354895-8c77-4fd4-a860-32e62ea7382a,Stevan Ridley,2012,RB,16,0.0,0,0,126.30000000000001,72,-8,5.1000000000000005,0,6,0,0
1a297388-37ec-43b0-b194-61bb398a8953,97354895-8c77-4fd4-a860-32e62ea7382a,Visanthe Shiancoe,2012,TE,4,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2012,TE,11,0.0,0,0,0.0,0,-2,79.0,66,55,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2012,WR,9,0.0,0,0,4.5,0,-2,23.5,18,21,0,6
3058b3c8-0fa3-4bd4-9df9-6a56a7b4af88,97354895-8c77-4fd4-a860-32e62ea7382a,Kamar Aiken,2012,WR,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
333ec527-c93d-4a66-8713-b697488c030b,97354895-8c77-4fd4-a860-32e62ea7382a,Aaron Hernandez,2012,TE,10,0.0,0,0,0.5,0,0,48.300000000000004,30,51,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2012,QB,16,193.08,136,-16,3.2,24,-4,0.0,0,0,0,0
4b16d0ae-be52-46c8-9f0a-4577f757d3f2,97354895-8c77-4fd4-a860-32e62ea7382a,Kellen Winslow,2012,TE,1,0.0,0,0,0.0,0,0,1.2000000000000002,0,1,0,0
600ae879-d95a-4ac4-ae4e-72c05a05f1ad,97354895-8c77-4fd4-a860-32e62ea7382a,Shane Vereen,2012,RB,13,0.0,0,0,25.1,18,-2,14.9,6,8,0,0
6878f69d-b4b8-41d9-9ad7-b5ce7b5dca03,97354895-8c77-4fd4-a860-32e62ea7382a,Donte' Stallworth,2012,WR,1,0.0,0,0,0.0,0,0,6.300000000000001,6,1,0,0
76346643-3fc7-410e-a8f7-ca4c0ae12d83,97354895-8c77-4fd4-a860-32e62ea7382a,Deion Branch,2012,WR,10,0.0,0,0,0.0,0,0,14.5,0,16,0,0
9d04accc-a404-406f-b93c-0878410e55a6,97354895-8c77-4fd4-a860-32e62ea7382a,James Develin,2012,FB,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
9d404288-65c5-414f-8ea5-ceb97eccaea0,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Slater,2012,WR,16,0.0,0,0,0.0,0,0,0.0,0,0,0,0
add7a245-2444-491f-bdfb-b1b0d76f6a28,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Hoomanawanui,2012,TE,14,0.0,0,0,0.0,0,0,10.9,0,5,0,0
aff54abb-40bc-4a14-8569-62d25a12fa0d,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon Lloyd,2012,WR,16,0.0,0,0,0.0,0,0,91.10000000000001,24,74,0,0
b66acf1d-a43a-46af-bc51-7595c5add61b,97354895-8c77-4fd4-a860-32e62ea7382a,Danny Woodhead,2012,RB,16,0.0,0,0,30.1,24,-2,44.6,18,40,0,0
c7b0121b-e87d-40b9-9fda-b0f014eb4643,97354895-8c77-4fd4-a860-32e62ea7382a,Gregory Salas,2012,WR,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
dba5e3ec-2c77-4f65-ad6e-cee246f816ef,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon Bolden,2012,RB,10,0.0,0,0,27.400000000000002,12,0,1.1,0,2,0,0
de587dab-dcc9-4e33-8ddf-90f581fae2ec,97354895-8c77-4fd4-a860-32e62ea7382a,Wesley Welker,2012,WR,16,0.0,0,0,2.0,0,-6,135.4,36,118,0,0
f7b1117b-4975-4084-bd6f-f5bfe4c3b769,97354895-8c77-4fd4-a860-32e62ea7382a,Lex Hilliard,2012,FB,2,0.0,0,0,0.2,0,0,0.0,0,0,0,0
f82d4ebb-cda9-4b79-ade0-9ef468d2c101,97354895-8c77-4fd4-a860-32e62ea7382a,Ryan Mallett,2012,QB,4,0.68,0,-2,-0.9,0,0,0.0,0,0,0,0
170b4c5f-a345-4899-8d81-e8982b0f3d65,97354895-8c77-4fd4-a860-32e62ea7382a,Stevan Ridley,2013,RB,14,0.0,0,0,77.30000000000001,42,-8,6.2,0,10,0,0
1789597d-7344-4afb-bb7d-0d0124b5810a,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Mulligan,2013,TE,15,0.0,0,0,0.0,0,0,1.6,6,2,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2013,TE,7,0.0,0,0,0.0,0,0,59.2,24,39,0,0
26f507c9-6d5d-454a-a381-7ec1fd2e0fb1,97354895-8c77-4fd4-a860-32e62ea7382a,David Williams,2013,TE,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2b4e17f2-27b8-4c98-9b27-1d4c0d7949de,97354895-8c77-4fd4-a860-32e62ea7382a,Kenbrell Thompkins,2013,WR,12,0.0,0,0,0.0,0,0,46.6,24,32,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2013,WR,16,0.0,0,0,1.1,0,-12,105.60000000000001,36,105,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2013,QB,16,173.72,100,-22,1.8,0,-18,0.0,0,0,0,0
5b59a91a-3a9c-4473-b2eb-7673c8ec80b8,97354895-8c77-4fd4-a860-32e62ea7382a,Joshua Boyce,2013,WR,9,0.0,0,0,0.0,0,0,12.100000000000001,0,9,0,0
600ae879-d95a-4ac4-ae4e-72c05a05f1ad,97354895-8c77-4fd4-a860-32e62ea7382a,Shane Vereen,2013,RB,8,0.0,0,0,20.8,6,-2,42.7,18,47,0,0
973bfe3c-6d0d-4130-a79c-f860650b1da6,97354895-8c77-4fd4-a860-32e62ea7382a,Daniel Amendola,2013,WR,12,0.0,0,0,0.1,0,0,63.300000000000004,12,54,0,0
9d04accc-a404-406f-b93c-0878410e55a6,97354895-8c77-4fd4-a860-32e62ea7382a,James Develin,2013,FB,16,0.0,0,0,1.0,6,0,6.2,0,4,0,0
9d404288-65c5-414f-8ea5-ceb97eccaea0,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Slater,2013,WR,12,0.0,0,0,0.0,0,0,0.0,0,0,0,0
a02fe2cf-3446-4a03-883c-314494087086,97354895-8c77-4fd4-a860-32e62ea7382a,Zachary Sudfeld,2013,TE,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0
ac673b16-3268-43df-a521-4dfd864698cc,97354895-8c77-4fd4-a860-32e62ea7382a,Aaron Dobson,2013,WR,12,0.0,0,0,0.0,0,-2,51.900000000000006,24,37,0,0
add7a245-2444-491f-bdfb-b1b0d76f6a28,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Hoomanawanui,2013,TE,13,0.0,0,0,0.0,0,0,13.600000000000001,6,12,0,0
bfcfaabe-6058-4420-8179-bc21f40b0ceb,97354895-8c77-4fd4-a860-32e62ea7382a,Austin Collie,2013,WR,7,0.0,0,0,0.0,0,0,6.300000000000001,0,6,0,0
dba5e3ec-2c77-4f65-ad6e-cee246f816ef,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon Bolden,2013,RB,12,0.0,0,0,27.1,18,0,15.200000000000001,0,21,0,0
f5d20030-d934-45e3-8282-e34c6c83ad84,97354895-8c77-4fd4-a860-32e62ea7382a,LeGarrette Blount,2013,RB,16,0.0,0,0,77.2,42,-6,3.8000000000000003,0,2,0,0
f82d4ebb-cda9-4b79-ade0-9ef468d2c101,97354895-8c77-4fd4-a860-32e62ea7382a,Ryan Mallett,2013,QB,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
0268a19e-6227-4fba-83fd-6aa52176dc3a,97354895-8c77-4fd4-a860-32e62ea7382a,Steven Maneri,2014,TE,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
170b4c5f-a345-4899-8d81-e8982b0f3d65,97354895-8c77-4fd4-a860-32e62ea7382a,Stevan Ridley,2014,RB,6,0.0,0,0,34.0,12,0,2.0,0,4,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2014,TE,15,0.0,0,0,0.0,0,0,112.4,72,82,0,0
2b4e17f2-27b8-4c98-9b27-1d4c0d7949de,97354895-8c77-4fd4-a860-32e62ea7382a,Kenbrell Thompkins,2014,WR,2,0.0,0,0,0.0,0,0,5.300000000000001,0,6,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2014,WR,14,0.0,0,0,9.4,0,-6,97.2,24,92,0,6
39f70428-a78a-494c-8676-438d953c289e,97354895-8c77-4fd4-a860-32e62ea7382a,James White,2014,RB,3,0.0,0,0,3.8000000000000003,0,0,2.3000000000000003,0,5,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2014,QB,16,164.36,132,-18,5.7,0,-12,0.0,0,0,0,0
42de9d1d-0352-460b-9172-9452414fd7fd,97354895-8c77-4fd4-a860-32e62ea7382a,James Garoppolo,2014,QB,6,7.28,4,0,0.9,0,0,0.0,0,0,0,0
5707d2b0-ea9e-4a5e-8289-9d52197301d9,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon LaFell,2014,WR,16,0.0,0,0,1.3,0,-2,95.30000000000001,42,74,0,0
5b59a91a-3a9c-4473-b2eb-7673c8ec80b8,97354895-8c77-4fd4-a860-32e62ea7382a,Joshua Boyce,2014,WR,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
600ae879-d95a-4ac4-ae4e-72c05a05f1ad,97354895-8c77-4fd4-a860-32e62ea7382a,Shane Vereen,2014,RB,16,0.0,0,0,39.1,12,0,44.7,18,52,0,0
6310d6aa-02d4-46de-8839-9251cb319dea,97354895-8c77-4fd4-a860-32e62ea7382a,Timothy Wright,2014,TE,16,0.0,0,0,-0.2,0,0,25.900000000000002,36,26,0,0
973bfe3c-6d0d-4130-a79c-f860650b1da6,97354895-8c77-4fd4-a860-32e62ea7382a,Daniel Amendola,2014,WR,16,0.0,0,0,0.0,0,0,20.0,6,27,0,0
9d04accc-a404-406f-b93c-0878410e55a6,97354895-8c77-4fd4-a860-32e62ea7382a,James Develin,2014,FB,16,0.0,0,0,0.5,0,-2,4.3,0,6,0,0
9d404288-65c5-414f-8ea5-ceb97eccaea0,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Slater,2014,WR,16,0.0,0,0,0.0,0,0,0.0,0,0,0,0
ac673b16-3268-43df-a521-4dfd864698cc,97354895-8c77-4fd4-a860-32e62ea7382a,Aaron Dobson,2014,WR,4,0.0,0,0,0.0,0,0,3.8000000000000003,0,3,0,0
add7a245-2444-491f-bdfb-b1b0d76f6a28,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Hoomanawanui,2014,TE,16,0.0,0,0,0.0,0,0,4.4,0,3,0,0
c21c8077-cca7-421d-b5e3-fd8ae116cc46,97354895-8c77-4fd4-a860-32e62ea7382a,Brian Tyms,2014,WR,11,0.0,0,0,0.0,0,0,8.200000000000001,6,5,0,0
c52dd837-4eef-43ba-8a4f-5c876b2a48f5,97354895-8c77-4fd4-a860-32e62ea7382a,Jonas Gray,2014,RB,8,0.0,0,0,41.2,30,0,0.7000000000000001,0,1,0,0
dba5e3ec-2c77-4f65-ad6e-cee246f816ef,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon Bolden,2014,RB,16,0.0,0,0,8.9,6,0,0.8,0,2,0,0
f5d20030-d934-45e3-8282-e34c6c83ad84,97354895-8c77-4fd4-a860-32e62ea7382a,LeGarrette Blount,2014,RB,5,0.0,0,0,28.1,18,0,1.8,0,4,0,0
075b9b42-4797-47c7-b21f-1500f6dbe96e,97354895-8c77-4fd4-a860-32e62ea7382a,Damaris Johnson,2015,WR,1,0.0,0,0,0.6000000000000001,0,0,0.0,0,0,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2015,TE,15,0.0,0,0,0.0,0,0,117.60000000000001,66,72,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2015,WR,9,0.0,0,0,2.3000000000000003,0,-2,69.2,42,61,0,0
39f70428-a78a-494c-8676-438d953c289e,97354895-8c77-4fd4-a860-32e62ea7382a,James White,2015,RB,14,0.0,0,0,5.6000000000000005,12,0,41.0,24,40,0,0
3d916bd3-e7f2-4607-9ad7-32e04935fd86,97354895-8c77-4fd4-a860-32e62ea7382a,Keshawn Martin,2015,WR,9,0.0,0,0,0.6000000000000001,0,-2,26.900000000000002,12,24,0,0
3d980847-dec6-4fc1-a4bb-63bd0bfcb078,97354895-8c77-4fd4-a860-32e62ea7382a,Steven Jackson,2015,RB,2,0.0,0,0,5.0,6,0,2.0,0,1,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2015,QB,16,190.8,144,-14,5.300000000000001,18,-12,3.6,0,1,0,0
42de9d1d-0352-460b-9172-9452414fd7fd,97354895-8c77-4fd4-a860-32e62ea7382a,James Garoppolo,2015,QB,5,0.24,0,0,-0.5,0,0,0.0,0,0,0,0
5707d2b0-ea9e-4a5e-8289-9d52197301d9,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon LaFell,2015,WR,11,0.0,0,0,0.9,0,0,51.5,0,37,0,0
66e35780-b140-44f7-ad2f-72fa76ea2a7e,97354895-8c77-4fd4-a860-32e62ea7382a,Marvin Iosefa,2015,RB,2,0.0,0,0,5.1000000000000005,0,0,0.0,0,0,0,0
7038b15b-254b-4792-a51b-c8566d26501f,97354895-8c77-4fd4-a860-32e62ea7382a,Asante-Jabari Cleveland,2015,TE,4,0.0,0,0,0.0,0,0,0.1,0,1,0,0
7877c393-beb4-4f40-a6c5-d864ca6e5172,97354895-8c77-4fd4-a860-32e62ea7382a,Leonard Hankerson,2015,WR,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0
973bfe3c-6d0d-4130-a79c-f860650b1da6,97354895-8c77-4fd4-a860-32e62ea7382a,Daniel Amendola,2015,WR,14,1.44,0,0,1.1,0,-2,64.8,18,65,0,0
9d404288-65c5-414f-8ea5-ceb97eccaea0,97354895-8c77-4fd4-a860-32e62ea7382a,Matthew Slater,2015,WR,16,0.0,0,0,0.0,0,0,0.0,0,0,0,0
ac673b16-3268-43df-a521-4dfd864698cc,97354895-8c77-4fd4-a860-32e62ea7382a,Aaron Dobson,2015,WR,8,0.0,0,0,0.0,0,0,14.100000000000001,0,13,0,0
add7a245-2444-491f-bdfb-b1b0d76f6a28,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Hoomanawanui,2015,TE,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0
b0368b8c-023f-4d85-ab53-3a5740d6ce99,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Williams,2015,TE,15,0.0,0,0,0.0,0,0,2.6,0,3,0,0
b1e1f2ed-e978-4fe2-8a4f-81c25e722bdb,97354895-8c77-4fd4-a860-32e62ea7382a,Trey Williams,2015,RB,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
b25ba2bd-80bd-4295-9034-cf9242fb207b,97354895-8c77-4fd4-a860-32e62ea7382a,Dion Lewis,2015,RB,7,0.0,0,0,23.400000000000002,12,-4,38.800000000000004,12,36,0,0
b4ce3e07-7848-4da2-a33e-4f04ce540ba5,97354895-8c77-4fd4-a860-32e62ea7382a,Travaris Cadet,2015,RB,1,0.0,0,0,0.0,0,0,0.2,0,1,0,0
bbdb52d4-cbc6-473d-999c-fc7c518e55b1,97354895-8c77-4fd4-a860-32e62ea7382a,Christopher Harper,2015,WR,5,0.0,0,0,0.0,0,-2,0.6000000000000001,0,1,0,0
db1af021-0d38-4b01-86e8-8b4cc1126064,97354895-8c77-4fd4-a860-32e62ea7382a,William Chandler,2015,TE,15,0.0,0,0,0.0,0,0,25.900000000000002,24,23,0,0
dba5e3ec-2c77-4f65-ad6e-cee246f816ef,97354895-8c77-4fd4-a860-32e62ea7382a,Brandon Bolden,2015,RB,15,0.0,0,0,20.700000000000003,0,0,18.0,12,19,0,0
f5d20030-d934-45e3-8282-e34c6c83ad84,97354895-8c77-4fd4-a860-32e62ea7382a,LeGarrette Blount,2015,RB,12,0.0,0,0,70.3,36,-2,4.3,6,6,0,0
0ca741f8-58bd-4933-9d5c-0e04de3f4cff,97354895-8c77-4fd4-a860-32e62ea7382a,Martellus Bennett,2016,TE,16,0.0,0,0,1.0,0,0,70.10000000000001,42,55,0,0
15b944c9-31d6-4426-80f6-0e927dd11225,97354895-8c77-4fd4-a860-32e62ea7382a,Greg Scruggs,2016,TE,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2142a164-48ad-47d6-bb27-0bc58c6b2e62,97354895-8c77-4fd4-a860-32e62ea7382a,Robert Gronkowski,2016,TE,8,0.0,0,0,0.0,0,0,54.0,18,25,0,0
2bb70d56-a79a-4fa1-ae37-99858a3ffd55,97354895-8c77-4fd4-a860-32e62ea7382a,Julian Edelman,2016,WR,16,0.0,0,0,5.7,0,-6,110.60000000000001,18,98,0,0
39d12962-65a4-4107-8924-56f48fce31ef,97354895-8c77-4fd4-a860-32e62ea7382a,Darryll Foster,2016,RB,3,0.0,0,0,2.4000000000000004,0,0,0.2,0,1,0,0
39f70428-a78a-494c-8676-438d953c289e,97354895-8c77-4fd4-a860-32e62ea7382a,James White,2016,RB,16,0.0,0,0,16.6,0,0,55.1,30,60,0,0
41c44740-d0f6-44ab-8347-3b5d515e5ecf,97354895-8c77-4fd4-a860-32e62ea7382a,Tom Brady,2016,QB,12,142.16,112,-4,6.4,0,-10,0.0,0,0,0,0
42de9d1d-0352-460b-9172-9452414fd7fd,97354895-8c77-4fd4-a860-32e62ea7382a,James Garoppolo,2016,QB,6,20.080000000000002,16,0,0.6000000000000001,0,-4,0.30000000000000004,0,1,0,0
471dbe81-54c4-4b52-8bd1-4933c9800e1f,97354895-8c77-4fd4-a860-32e62ea7382a,Michael Floyd,2016,WR,2,0.0,0,0,0.0,0,0,4.2,6,4,0,0
4d079a3a-eaf1-4a78-961d-4e187f7bfbe8,97354895-8c77-4fd4-a860-32e62ea7382a,Griffith Whalen,2016,WR,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2,97354895-8c77-4fd4-a860-32e62ea7382a,Matt Lengel,2016,TE,6,0.0,0,0,0.0,0,0,2.2,6,2,0,0
